STATION,NAME,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00013960,"DALLAS FAA AIRPORT, TX US",3/7/2022,11.86,",,W",0.06,",,W,2400",0,"T,,W",0,",,W",43,"H,,S",52,",,W",36,",,W",330,",,W",30,",,W",25.1,",,W",45,",,W",1,",,W",,,,,1,",,W",,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/8/2022,7.16,",,W",0,"T,,W,2400",0,"T,,W",0,",,W",41,"H,,S",49,",,W",34,",,W",340,",,W",200,",,W",14.1,",,W",31.1,",,W",,,,,,,1,",,W",,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/9/2022,4.92,",,W",0,",,W,2400",0,",,W",0,",,W",43,"H,,S",59,",,W",30,",,W",20,",,W",40,",,W",13,",,W",32,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/10/2022,7.83,",,W",0,",,W,2400",0,",,W",0,",,W",52,"H,,S",68,",,W",42,",,W",330,",,W",330,",,W",29.1,",,W",36,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/11/2022,16.11,",,W",0.07,",,W,2400",0,"T,,W",0,",,W",40,"H,,S",44,",,W",32,",,W",340,",,W",330,",,W",25.1,",,W",42.1,",,W",,,,,,,1,",,W",,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/12/2022,4.92,",,W",0,",,W,2400",0,",,W",0,",,W",39,"H,,S",57,",,W",26,",,W",170,",,W",170,",,W",12.1,",,W",17,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/13/2022,12.53,",,W",0,",,W,2400",0,",,W",0,",,W",52,"H,,S",65,",,W",43,",,W",150,",,W",170,",,W",23,",,W",33.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/14/2022,12.97,",,W",0.34,",,W,2400",0,",,W",0,",,W",58,"H,,S",77,",,W",50,",,W",320,",,W",320,",,W",25.9,",,W",38,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/15/2022,9.62,",,W",0,",,W,2400",0,",,W",0,",,W",58,"H,,S",71,",,W",46,",,W",330,",,W",340,",,W",21,",,W",35.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/16/2022,6.71,",,W",0,",,W,2400",0,",,W",0,",,W",61,"H,,S",80,",,W",45,",,W",160,",,W",160,",,W",17,",,W",25.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/17/2022,13.42,",,W",0,"T,,W,2400",0,",,W",0,",,W",66,"H,,S",74,",,W",54,",,W",150,",,W",160,",,W",25.1,",,W",40,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/18/2022,16.33,",,W",0,",,W,2400",0,",,W",0,",,W",59,"H,,S",66,",,W",47,",,W",290,",,W",330,",,W",31.1,",,W",44.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/19/2022,3.8,",,W",0,",,W,2400",0,",,W",0,",,W",57,"H,,S",76,",,W",41,",,W",210,",,W",220,",,W",13,",,W",17,",,W",,,,,,,,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",3/20/2022,11.41,",,W",0,",,W,2400",0,",,W",0,",,W",67,"H,,S",79,",,W",55,",,W",150,",,W",150,",,W",23.9,",,W",33.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/21/2022,13.42,",,W",1.46,",,W,2400",0,",,W",0,",,W",65,"H,,S",73,",,W",56,",,W",300,",,W",170,",,W",29.1,",,W",42.1,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/22/2022,15.21,",,W",0,",,W,2400",0,",,W",0,",,W",53,"H,,S",59,",,W",48,",,W",310,",,W",320,",,W",25.9,",,W",36,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/23/2022,13.42,",,W",0,",,W,2400",0,",,W",0,",,W",53,"H,,S",64,",,W",46,",,W",320,",,W",310,",,W",29.1,",,W",38.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/24/2022,6.04,",,W",0,",,W,2400",0,",,W",0,",,W",53,"H,,S",68,",,W",38,",,W",320,",,W",10,",,W",21,",,W",29.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/25/2022,2.68,",,W",0,",,W,2400",0,",,W",0,",,W",60,"H,,S",82,",,W",42,",,W",260,",,W",260,",,W",10.1,",,W",14.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/26/2022,7.61,",,W",0,",,W,2400",0,",,W",0,",,W",68,"H,,S",85,",,W",54,",,W",120,",,W",80,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/27/2022,9.17,",,W",0,",,W,2400",0,",,W",0,",,W",73,"H,,S",92,",,W",54,",,W",150,",,W",180,",,W",21.9,",,W",31.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/28/2022,14.09,",,W",0,",,W,2400",0,",,W",0,",,W",73,"H,,S",84,",,W",60,",,W",170,",,W",150,",,W",23.9,",,W",36,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/29/2022,17.22,",,W",0,",,W,2400",0,",,W",0,",,W",73,"H,,S",79,",,W",68,",,W",190,",,W",170,",,W",30,",,W",47,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/30/2022,12.75,",,W",1.06,",,W,2400",0,",,W",0,",,W",66,"H,,S",74,",,W",46,",,W",320,",,W",170,",,W",30,",,W",40,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",3/31/2022,7.61,",,W",0,"T,,W,2400",0,",,W",0,",,W",55,"H,,S",70,",,W",45,",,W",330,",,W",330,",,W",28,",,W",34,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/1/2022,10.07,",,W",0.03,",,W,2400",0,",,W",0,",,W",60,"H,,S",74,",,W",48,",,W",150,",,W",140,",,W",21.9,",,W",30,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/2/2022,6.26,",,W",0.03,",,W,2400",0,",,W",0,",,W",65,"H,,S",78,",,W",53,",,W",20,",,W",40,",,W",15,",,W",30,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/3/2022,11.41,",,W",0,",,W,2400",0,",,W",0,",,W",69,"H,,S",84,",,W",59,",,W",170,",,W",160,",,W",23,",,W",34,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/4/2022,10.74,",,W",1.48,",,W,2400",0,",,W",0,",,W",71,"H,,S",79,",,W",60,",,W",180,",,W",180,",,W",21.9,",,W",36,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/5/2022,8.28,",,W",0,",,W,2400",0,",,W",0,",,W",73,"H,,S",93,",,W",60,",,W",180,",,W",170,",,W",23.9,",,W",35.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/6/2022,16.11,",,W",0,",,W,2400",0,",,W",0,",,W",71,"H,,S",78,",,W",56,",,W",360,",,W",360,",,W",33.1,",,W",53,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/7/2022,16.11,",,W",0,",,W,2400",0,",,W",0,",,W",61,"H,,S",71,",,W",49,",,W",330,",,W",320,",,W",36.9,",,W",52.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/8/2022,13.42,",,W",0,",,W,2400",0,",,W",0,",,W",59,"H,,S",69,",,W",48,",,W",320,",,W",320,",,W",30,",,W",46.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/9/2022,9.62,",,W",0,",,W,2400",0,",,W",0,",,W",63,"H,,S",86,",,W",44,",,W",180,",,W",190,",,W",21,",,W",35.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/10/2022,18.34,",,W",0,",,W,2400",0,",,W",0,",,W",72,"H,,S",83,",,W",62,",,W",160,",,W",140,",,W",30,",,W",49,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/11/2022,14.09,",,W",0,"T,,W,2400",0,",,W",0,",,W",76,"H,,S",87,",,W",70,",,W",180,",,W",180,",,W",23,",,W",36.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/12/2022,13.87,",,W",0.05,",,W,2400",0,",,W",0,",,W",76,"H,,S",81,",,W",69,",,W",110,",,W",110,",,W",25.1,",,W",36.9,",,W",,,,,1,",,W",,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",4/13/2022,15.21,",,W",0.03,",,W,2400",0,",,W",0,",,W",74,"H,,S",81,",,W",58,",,W",330,",,W",360,",,W",30,",,W",42.9,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/14/2022,8.5,",,W",0,",,W,2400",0,",,W",0,",,W",63,"H,,S",76,",,W",50,",,W",140,",,W",150,",,W",16.1,",,W",25.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/15/2022,12.3,",,W",0,",,W,2400",0,",,W",0,",,W",68,"H,,S",81,",,W",58,",,W",160,",,W",170,",,W",19.9,",,W",29.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/16/2022,10.29,",,W",0,"T,,W,2400",0,",,W",0,",,W",74,"H,,S",81,",,W",57,",,W",330,",,W",20,",,W",19.9,",,W",31.1,",,W",1,",,W",,,,,,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",4/17/2022,7.83,",,W",0,",,W,2400",0,",,W",0,",,W",63,"H,,S",79,",,W",56,",,W",310,",,W",30,",,W",17,",,W",32,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/18/2022,8.05,",,W",0,",,W,2400",0,",,W",0,",,W",63,"H,,S",74,",,W",51,",,W",40,",,W",70,",,W",15,",,W",31.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/19/2022,12.75,",,W",0,"T,,W,2400",0,",,W",0,",,W",64,"H,,S",73,",,W",55,",,W",140,",,W",120,",,W",23,",,W",35.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/20/2022,15.66,",,W",0,"T,,W,2400",0,",,W",0,",,W",73,"H,,S",88,",,W",64,",,W",190,",,W",180,",,W",25.1,",,W",42.1,",,W",1,",,W",,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/21/2022,14.32,",,W",0,",,W,2400",0,",,W",0,",,W",77,"H,,S",84,",,W",72,",,W",150,",,W",180,",,W",23,",,W",34,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/22/2022,16.78,",,W",0,",,W,2400",0,",,W",0,",,W",77,"H,,S",85,",,W",71,",,W",170,",,W",160,",,W",28,",,W",40.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/23/2022,16.11,",,W",0,",,W,2400",0,",,W",0,",,W",75,"H,,S",83,",,W",69,",,W",170,",,W",170,",,W",23.9,",,W",38,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/24/2022,12.3,",,W",0.45,",,W,2400",0,",,W",0,",,W",75,"H,,S",83,",,W",60,",,W",320,",,W",140,",,W",25.9,",,W",38.9,",,W",1,",,W",,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/25/2022,9.4,",,W",0.89,",,W,2400",0,",,W",0,",,W",63,"H,,S",68,",,W",58,",,W",10,",,W",20,",,W",19.9,",,W",33.1,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/26/2022,6.04,",,W",0,",,W,2400",0,",,W",0,",,W",62,"H,,S",75,",,W",48,",,W",80,",,W",70,",,W",14.1,",,W",23.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/27/2022,9.17,",,W",0,",,W,2400",0,",,W",0,",,W",65,"H,,S",78,",,W",56,",,W",150,",,W",150,",,W",16.1,",,W",23.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/28/2022,11.86,",,W",0,",,W,2400",0,",,W",0,",,W",71,"H,,S",82,",,W",63,",,W",170,",,W",170,",,W",21.9,",,W",30,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/29/2022,15.21,",,W",0,",,W,2400",0,",,W",0,",,W",75,"H,,S",81,",,W",69,",,W",180,",,W",150,",,W",23.9,",,W",36.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",4/30/2022,10.29,",,W",0,",,W,2400",0,",,W",0,",,W",78,"H,,S",84,",,W",68,",,W",180,",,W",10,",,W",21.9,",,W",40,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/1/2022,8.5,",,W",0,",,W,2400",0,",,W",0,",,W",72,"H,,S",85,",,W",58,",,W",130,",,W",140,",,W",17,",,W",25.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/2/2022,14.54,",,W",0.59,",,W,2400",0,",,W",0,",,W",77,"H,,S",86,",,W",65,",,W",110,",,W",170,",,W",28,",,W",42.9,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/3/2022,8.05,",,W",0.58,",,W,2400",0,",,W",0,",,W",66,"H,,S",77,",,W",54,",,W",360,",,W",40,",,W",19.9,",,W",34,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/4/2022,10.51,",,W",0.06,",,W,2400",0,",,W",0,",,W",70,"H,,S",87,",,W",60,",,W",150,",,W",150,",,W",21,",,W",31.1,",,W",1,",,W",,,1,",,W",,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",5/5/2022,8.5,",,W",0.66,",,W,2400",0,",,W",0,",,W",75,"H,,S",78,",,W",59,",,W",330,",,W",350,",,W",21.9,",,W",40,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/6/2022,4.47,",,W",0,",,W,2400",0,",,W",0,",,W",69,"H,,S",84,",,W",56,",,W",130,",,W",180,",,W",13,",,W",19,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/7/2022,11.41,",,W",0,",,W,2400",0,",,W",0,",,W",76,"H,,S",87,",,W",68,",,W",140,",,W",140,",,W",19.9,",,W",29.1,",,W",,,,,,,,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",5/8/2022,14.76,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",92,",,W",75,",,W",160,",,W",170,",,W",23.9,",,W",34,",,W",1,",,W",,,,,,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",5/9/2022,15.21,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",91,",,W",76,",,W",180,",,W",160,",,W",25.1,",,W",36.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/10/2022,12.97,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",90,",,W",78,",,W",160,",,W",170,",,W",19.9,",,W",31.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/11/2022,11.63,",,W",0,",,W,2400",0,",,W",0,",,W",81,"H,,S",89,",,W",73,",,W",160,",,W",170,",,W",18.1,",,W",30,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/12/2022,12.3,",,W",0,",,W,2400",0,",,W",0,",,W",81,"H,,S",91,",,W",71,",,W",150,",,W",180,",,W",19.9,",,W",29.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/13/2022,11.18,",,W",0,",,W,2400",0,",,W",0,",,W",81,"H,,S",91,",,W",70,",,W",160,",,W",180,",,W",23,",,W",38.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/14/2022,7.16,",,W",0,",,W,2400",0,",,W",0,",,W",82,"H,,S",93,",,W",72,",,W",150,",,W",160,",,W",15,",,W",21,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/15/2022,10.51,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",95,",,W",70,",,W",50,",,W",50,",,W",25.9,",,W",44.1,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/16/2022,7.16,",,W",0,",,W,2400",0,",,W",0,",,W",80,"H,,S",90,",,W",67,",,W",140,",,W",60,",,W",16.1,",,W",32,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/17/2022,12.53,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",93,",,W",76,",,W",150,",,W",160,",,W",21.9,",,W",32,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/18/2022,13.42,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",95,",,W",72,",,W",180,",,W",170,",,W",21.9,",,W",33.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/19/2022,16.11,",,W",0,",,W,2400",0,",,W",0,",,W",84,"H,,S",93,",,W",73,",,W",170,",,W",170,",,W",25.9,",,W",38,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/20/2022,16.33,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",94,",,W",75,",,W",160,",,W",180,",,W",23.9,",,W",40.9,",,W",,,,,,,,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",5/21/2022,13.42,",,W",0.02,",,W,2400",0,",,W",0,",,W",82,"H,,S",93,",,W",63,",,W",350,",,W",360,",,W",23.9,",,W",38.9,",,W",,,,,1,",,W",,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",5/22/2022,10.07,",,W",0,",,W,2400",0,",,W",0,",,W",65,"H,,S",72,",,W",61,",,W",360,",,W",40,",,W",21.9,",,W",33.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/23/2022,8.05,",,W",0,"T,,W,2400",0,",,W",0,",,W",67,"H,,S",80,",,W",60,",,W",120,",,W",120,",,W",21.9,",,W",35.1,",,W",1,",,W",,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/24/2022,9.62,",,W",2.24,",,W,2400",0,",,W",0,",,W",71,"H,,S",78,",,W",63,",,W",340,",,W",330,",,W",25.1,",,W",33.1,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/25/2022,11.86,",,W",0.09,",,W,2400",0,",,W",0,",,W",65,"H,,S",73,",,W",61,",,W",120,",,W",120,",,W",30,",,W",45,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/26/2022,7.61,",,W",0,",,W,2400",0,",,W",0,",,W",71,"H,,S",88,",,W",57,",,W",330,",,W",320,",,W",23.9,",,W",36.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/27/2022,3.58,",,W",0,",,W,2400",0,",,W",0,",,W",76,"H,,S",91,",,W",59,",,W",130,",,W",130,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/28/2022,14.09,",,W",0,",,W,2400",0,",,W",0,",,W",81,"H,,S",93,",,W",68,",,W",150,",,W",150,",,W",25.9,",,W",36,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/29/2022,17.45,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",92,",,W",71,",,W",160,",,W",170,",,W",28,",,W",40.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/30/2022,16.78,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",92,",,W",76,",,W",170,",,W",200,",,W",25.9,",,W",42.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",5/31/2022,13.42,",,W",0,",,W,2400",0,",,W",0,",,W",84,"H,,S",94,",,W",77,",,W",150,",,W",180,",,W",21,",,W",33.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/1/2022,6.71,",,W",0.84,",,W,2400",0,",,W",0,",,W",82,"H,,S",89,",,W",75,",,W",160,",,W",150,",,W",18.1,",,W",25.9,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/2/2022,9.4,",,W",0.8,",,W,2400",0,",,W",0,",,W",77,"H,,S",85,",,W",65,",,W",340,",,W",340,",,W",36,",,W",52.1,",,W",,,,,1,",,W",,,,,,,1,",,W"
USW00013960,"DALLAS FAA AIRPORT, TX US",6/3/2022,5.14,",,W",0.14,",,W,2400",0,",,W",0,",,W",76,"H,,S",84,",,W",71,",,W",70,",,W",90,",,W",12.1,",,W",29.1,",,W",1,",,W",,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/4/2022,7.16,",,W",0,",,W,2400",0,",,W",0,",,W",76,"H,,S",86,",,W",69,",,W",160,",,W",170,",,W",14.1,",,W",18.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/5/2022,12.75,",,W",0,",,W,2400",0,",,W",0,",,W",82,"H,,S",92,",,W",73,",,W",140,",,W",150,",,W",23,",,W",30,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/6/2022,12.75,",,W",0,",,W,2400",0,",,W",0,",,W",83,"H,,S",94,",,W",76,",,W",180,",,W",170,",,W",21.9,",,W",33.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/7/2022,12.08,",,W",0,",,W,2400",0,",,W",0,",,W",85,"H,,S",93,",,W",77,",,W",170,",,W",100,",,W",19.9,",,W",33.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/8/2022,10.74,",,W",0,",,W,2400",0,",,W",0,",,W",84,"H,,S",89,",,W",77,",,W",320,",,W",110,",,W",23,",,W",40,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/9/2022,6.71,",,W",0,",,W,2400",0,",,W",0,",,W",81,"H,,S",94,",,W",74,",,W",160,",,W",140,",,W",14.1,",,W",28,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/10/2022,7.16,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",99,",,W",79,",,W",20,",,W",20,",,W",18.1,",,W",25.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/11/2022,8.95,",,W",0,",,W,2400",0,",,W",0,",,W",91,"H,,S",103,",,W",80,",,W",160,",,W",160,",,W",17,",,W",27.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/12/2022,11.63,",,W",0,",,W,2400",0,",,W",0,",,W",91,"H,,S",101,",,W",81,",,W",160,",,W",170,",,W",19.9,",,W",31.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/13/2022,13.2,",,W",0,",,W,2400",0,",,W",0,",,W",90,"H,,S",98,",,W",79,",,W",170,",,W",160,",,W",23,",,W",34,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/14/2022,16.78,",,W",0,",,W,2400",0,",,W",0,",,W",88,"H,,S",96,",,W",79,",,W",160,",,W",160,",,W",25.9,",,W",47,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/15/2022,14.32,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",94,",,W",80,",,W",170,",,W",160,",,W",21.9,",,W",36.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/16/2022,7.61,",,W",0,",,W,2400",0,",,W",0,",,W",89,"H,,S",100,",,W",79,",,W",240,",,W",160,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/17/2022,5.82,",,W",0,"T,,W,2400",0,",,W",0,",,W",90,"H,,S",99,",,W",78,",,W",160,",,W",160,",,W",23,",,W",35.1,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/18/2022,6.71,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",97,",,W",78,",,W",150,",,W",140,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/19/2022,7.16,",,W",0,",,W,2400",0,",,W",0,",,W",89,"H,,S",99,",,W",80,",,W",120,",,W",130,",,W",23,",,W",34,",,W",,,,,1,",,W",,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/20/2022,8.5,",,W",0,",,W,2400",0,",,W",0,",,W",87,"H,,S",100,",,W",77,",,W",140,",,W",160,",,W",16.1,",,W",25.1,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/21/2022,8.05,",,W",0,",,W,2400",0,",,W",0,",,W",91,"H,,S",99,",,W",82,",,W",160,",,W",160,",,W",15,",,W",21.9,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/22/2022,5.82,",,W",0,",,W,2400",0,",,W",0,",,W",90,"H,,S",99,",,W",80,",,W",130,",,W",180,",,W",14.1,",,W",19,",,W",,,,,,,,,,,,,,
USW00013960,"DALLAS FAA AIRPORT, TX US",6/23/2022,5.59,",,W",0,",,W,2400",0,",,W",0,",,W",92,"H,,S",102,",,W",81,",,W",120,",,W",110,",,W",18.1,",,W",25.1,",,W",,,,,,,,,,,,,,
